"word","p1","p1_estimate","p2","p2_estimate","p3","p3_estimate"
"offense_that","i've",0.3,"the",0.04300621,"i",0.03545021
"that_i've","been",0.3,"never",0.1013468,"ever",0.07777778
"around_where","we",0.3,"i",0.07022654,"the",0.0626753
"guy_we","had",0.3,"are",0.06924834,"have",0.061252
"had_t.o","pepe",0.30000001,"terrell",0.3,"companies",0.15000001
"terrell_owens","an",0.3,"was",0.07777778,"victory",0.07777778
"owens_an","he",0.3,"hour",0.01285071,"exciting",0.01042605
"an_he","was",0.3,"said",0.06111238,"is",0.05632551
"had_way","more",0.3,"to",0.15863874,"of",0.0382199
"way_more","catches",0.3,"than",0.11531711,"about",0.02038293
"catches_than","anybody",0.3,"the",0.07251185,"a",0.04407583
"than_anybody","else",0.3,"would",0.03134328,"since",0.03134328
"anybody_else","that",0.3,"is",0.0340824,"at",0.0340824
"else_that","was",0.3,"the",0.04379409,"i",0.03609966
"year_out","of",0.3,"to",0.07356788,"the",0.04830852
"philadelphia_it","was",0.3,"is",0.0816542,"to",0.02018512
"was_spread","around",0.3,"the",0.16597938,"some",0.09381443
"spread_around","they",0.3,"the",0.16336155,"and",0.0617896
"around_they","can",0.3,"are",0.07048685,"were",0.0472029
"catches_or","however",0.3,"not",0.02454886,"a",0.01978209
"or_however","you",0.3,"the",0.03839662,"are",0.03839662
"however_you","want",0.3,"can",0.02947148,"are",0.02947148
"not_necessary","to",0.3,"for",0.1358209,"damnit",0.03134328
"necessary_to","have",0.3,"the",0.05870869,"be",0.04361001
"guy_catch","balls",0.3,"the",0.13832335,"a",0.05449102
"catch_balls","i",0.3,"in",0.07777778,"that",0.07777778
"balls_i","don't",0.3,"was",0.0383755,"have",0.03746505
"that's_going","to",0.3,"on",0.17654321,"back",0.0654321
"case_here","either",0.3,"in",0.0470651,"is",0.0321238
"here_either","heh",0.3,"the",0.07777778,"way",0.07777778
"either_heh","naked",0.3,"he",0.07777778,"my",0.07777778
"mandolin-ing_is","the",0.3,"a",0.06229122,"not",0.03256582
"stepping_away","from",0.3,"with",0.05420875,"i",0.05420875
"festivities_in","the",0.3,"a",0.05602586,"my",0.01898883
"store_window","cowie",0.3,"and",0.11818182,"were",0.02727273
"cowie_said","his",0.3,"the",0.04792754,"he",0.04577832
"his_party","will",0.3,"for",0.05078864,"in",0.05078864
"party_will","be",0.3,"have",0.02773754,"make",0.02475501
"be_easy","to",0.3,"for",0.05141243,"as",0.05141243
"host_all","you",0.3,"the",0.09137775,"of",0.0576123
"is_invite","the",0.3,"accusations",0.05675676,"7th-12th",0.05675676
"invite_the","guests",0.3,"same",0.00869288,"first",0.00739543
"guests_we'll","show",0.3,"be",0.13050847,"get",0.09096045
"we'll_show","up",0.3,"that",0.04381368,"the",0.03362445
"show_up","as",0.3,"to",0.07359758,"and",0.04302989
"once-in-a-lifetime_opportunity","it",0.3,"to",0.23700787,"my",0.01653543
"opportunity_it","was",0.3,"is",0.0816542,"to",0.02018512
"probably_the","evening",0.3,"same",0.00869646,"first",0.00739848
"evening_of","the",0.3,"a",0.03278486,"my",0.01782081
"baseline_or","even",0.3,"not",0.02463273,"a",0.01984968
"pinpointed_the","source",0.3,"same",0.00869467,"first",0.00739696
"craziness_the","transvaginal",0.3,"same",0.00869288,"first",0.00739543
"ultrasound_most","of",0.3,"important",0.04084125,"common",0.03134328
"people_left","ohio",0.3,"in",0.08201635,"the",0.06294278
"left_ohio","for",0.3,"city",0.05796178,"state",0.0133758
"ohio_for","other",0.3,"the",0.12356344,"a",0.06444833
"other_states","though",0.3,"that",0.04396135,"to",0.04396135
"states_though","the",0.3,"i",0.07581864,"a",0.02292191
"the_total","does",0.3,"cash",0.04468085,"and",0.04468085
"total_does","include",0.3,"not",0.14184514,"it",0.06112026
"does_include","a",0.3,"the",0.10952381,"appliances",0.01428571
"of_residents","to",0.3,"who",0.06642336,"have",0.06642336
"other_ohio","locations",0.3,"city",0.05796178,"state",0.0133758
"ohio_locations","beyond",0.3,"but",0.04468085,"we",0.04468085
"locations_beyond","northeast",0.3,"the",0.12352941,"brother",0.01122995
"northeast_ohio","counties",0.3,"city",0.05796178,"state",0.0133758
"ohio_counties","make",0.3,"increased",0.05675676,"so",0.05675676
"counties_make","it",0.3,"the",0.09099405,"a",0.06720476
"it_nasty","com",0.3,"ownership",0.05675676,"stuff",0.05675676
"nasty_com","shares",0.3,"they",0.04468085,"but",0.04468085
"com_shares","some",0.3,"since",0.03684211,"every",0.03684211
"shares_some","tips",0.3,"of",0.10018895,"people",0.02083137
"some_tips","and",0.3,"favorite",0.02727273,"from",0.02727273
"tips_and","the",0.3,"i",0.01837854,"a",0.01533069
"the_journey","that",0.3,"has",0.04468085,"to",0.04468085
"journey_that","any",0.3,"the",0.04304493,"i",0.03548213
"gamer_might","encounter",0.3,"be",0.12871537,"have",0.07581864
"encounter_lord","fathersonspirit",0.3,"jesus",0.09381443,"worked",0.02164948
"fathersonspirit_god","you",0.3,"is",0.08118162,"and",0.06586433
"god_you","are",0.3,"can",0.02982774,"have",0.02982774
"hero_your","kindness",0.3,"day",0.01482449,"life",0.01482449
"patience_and","provision",0.3,"the",0.03840391,"i",0.01737251
"provision_for","my",0.3,"the",0.12493968,"a",0.06516615
"my_happiness","calls",0.3,"is",0.04468085,"julia",0.04468085
"happiness_calls","for",0.3,"says",0.01794872,"freshman",0.01794872
"praise_looks","good",0.3,"like",0.15020243,"and",0.06518219
"looks_good","on",0.3,"luck",0.03378308,"morning",0.03015049
"home_now","will",0.3,"i",0.04953037,"and",0.02761428
"do_my","best",0.3,"life",0.01184023,"first",0.01184023
"listen_in","jus",0.3,"the",0.17483455,"a",0.04204323
"in_jus","give",0.3,"when",0.07777778,"paid",0.07777778
"jus_give","me",0.3,"you",0.07218225,"a",0.05539568
"time_space","imm",0.3,"that",0.01428571,"growing",0.01428571
"imm_live","it",0.3,"in",0.12997763,"and",0.05167785
"live_it","how",0.3,"is",0.07369605,"was",0.06994752
"italk_it","the",0.3,"is",0.07465552,"was",0.07085819
"only_remedy","was",0.3,"in",0.07777778,"owner",0.07777778
"remedy_was","teaching",0.3,"a",0.06509331,"the",0.03216246
"was_teaching","payne",0.3,"primitive",0.03134328,"the",0.03134328
"payne_how","to",0.3,"do",0.04626866,"much",0.04626866
"differently_i","balled",0.3,"was",0.03756924,"have",0.03667792
"balled_the","bitch",0.3,"same",0.00869288,"first",0.00739543
"the_bitch","out",0.3,"i",0.06190476,"yahemi",0.01428571
"bitch_out","now",0.3,"of",0.15037406,"to",0.05810474
"gave_her","to",0.3,"and",0.02757475,"family",0.01096346
"nigga_cant","take",0.3,"see",0.04193548,"wait",0.04193548
"cant_take","it",0.3,"the",0.09338843,"a",0.0768595
"chaseing_they","wont",0.3,"are",0.06882197,"were",0.04608798
"wont_me","and",0.3,"i",0.0287612,"to",0.02443621
"niggas_in","my",0.3,"the",0.17843313,"a",0.0429086
"kels_cash","vc",0.3,"and",0.11818182,"option",0.02727273
"vc_don't","fight",0.3,"know",0.07909941,"want",0.05531011
"dna_but","rebranding",0.3,"i",0.0580872,"the",0.0440225
"rebranding_requires","more",0.3,"replenishment",0.05675676,"hooks",0.05675676
"requires_more","than",0.3,"about",0.02436815,"likely",0.01435384
"than_building","and",0.3,"has",0.05141243,"relationships",0.01186441
"bragging_in","four",0.3,"the",0.17505521,"a",0.04209629
"four_major","health",0.3,"miscommunication",0.01428571,"shift",0.01428571
"major_health","care",0.3,"system",0.0340824,"the",0.0340824
"care_systems","allied",0.3,"as",0.03684211,"in",0.03684211
"allied_with","city",0.3,"the",0.10318498,"a",0.07174357
"with_city","and",0.3,"can",0.01499176,"will",0.01499176
"start_healthy","cleveland",0.3,"economy",0.03684211,"i",0.03684211
"healthy_cleveland","a",0.3,"ohio",0.09746835,"and",0.03839662
"a_campaign","to",0.3,"on",0.02727273,"journey",0.02727273
"region_as","noteworthy",0.3,"a",0.10008135,"the",0.07160871
"noteworthy_for","the",0.3,"a",0.07806316,"me",0.02358239
"health_of","its",0.3,"the",0.15623761,"a",0.02565519
"citizens_as","it",0.3,"a",0.10131769,"the",0.07249331
"hospitals_that","dovetails",0.3,"the",0.04300621,"i",0.03545021
"dovetails_with","a",0.3,"the",0.11491588,"my",0.01517356
"a_growing","local",0.3,"frenzy",0.02164948,"on",0.02164948
"growing_local","food",0.3,"market",0.02870662,"regulations",0.00662461
"local_food","movement",0.3,"and",0.04160207,"to",0.02351421
"food_movement","that",0.3,"for",0.04468085,"the",0.04468085
"movement_that","saw",0.3,"the",0.04300621,"i",0.03545021
"that_saw","farmers",0.3,"it",0.05286041,"a",0.0208238
"saw_farmers","markets",0.3,"traditionally",0.05675676,"as",0.05675676
"farmers_markets","and",0.3,"might",0.03684211,"i",0.03684211
"and_urban","gardens",0.3,"areas",0.07777778,"fantasy",0.07777778
"urban_gardens","proliferate",0.3,"the",0.07777778,"to",0.07777778
"proliferate_most","notably",0.3,"of",0.10046675,"important",0.03512252
"notably_in","neighborhoods",0.3,"the",0.17483455,"a",0.04204323
"neighborhoods_where","fresh",0.3,"i",0.06595745,"the",0.05886525
"where_fresh","healthy",0.3,"and",0.08504673,"market",0.01962617
"fresh_healthy","food",0.3,"economy",0.03684211,"i",0.03684211
"healthy_food","has",0.3,"and",0.04160207,"to",0.02351421
"food_has","been",0.3,"a",0.06567817,"to",0.024842
"been_hard","to",0.3,"on",0.08172589,"data",0.0106599
"find_these","healthier",0.3,"people",0.0675033,"days",0.02126816
"these_healthier","approaches",0.3,"because",0.03684211,"lives",0.03684211
"healthier_approaches","need",0.3,"can",0.05675676,"may",0.05675676
"approaches_need","to",0.3,"a",0.14170472,"it",0.06712329
"become_part","of",0.3,"in",0.09352227,"to",0.06518219
"story_we","tell",0.3,"are",0.06695383,"have",0.05922244
"we_tell","about",0.3,"you",0.20371991,"him",0.06586433
"tell_about","ourselves",0.3,"the",0.1263473,"it",0.05249501
"about_ourselves","rt",0.3,"in",0.03134328,"we",0.03134328
"ourselves_rt","attention",0.3,"if",0.03647984,"oh",0.02959685
"rt_attention","to",0.3,"the",0.02727273,"lavished",0.02727273
"to_whom","it",0.3,"the",0.24594595,"argued",0.05675676
"whom_it","may",0.3,"is",0.07369605,"was",0.06994752
"concern:at_the","drive-in",0.3,"same",0.00869288,"first",0.00739543
"drive-in_will","be",0.3,"have",0.02773754,"make",0.02475501
"be_breaking","their",0.3,"into",0.15964912,"bad",0.03684211
"breaking_their","year",0.3,"own",0.04570447,"parents",0.01134021
"their_year","silence",0.3,"in",0.04097835,"and",0.04097835
"year_silence","this",0.3,"of",0.07777778,"im",0.07777778
"silence_this","station",0.3,"is",0.08123333,"year",0.02898525
"this_station","is",0.3,"and",0.03684211,"that",0.03684211
"station_is","nowoperational",0.3,"a",0.05802057,"the",0.04817615
"ahahah_my","dad",0.3,"life",0.01174449,"first",0.01174449
"dad_having","to",0.3,"a",0.2190372,"the",0.03522976
"to_completely","litterely",0.3,"different",0.02164948,"changed",0.02164948
"litterely_rip","me",0.3,"brittany",0.07777778,"from",0.07777778
"rip_me","and",0.3,"i",0.0287612,"to",0.02443621
"brother_from","eachoter",0.3,"the",0.1427737,"a",0.03609347
"eachoter_as","we",0.3,"a",0.10215902,"the",0.07309529
"death_signed","up",0.3,"a",0.11818182,"away",0.02727273
"s_online","class",0.3,"and",0.09640719,"to",0.01257485
"online_class","at",0.3,"with",0.0340824,"and",0.0340824
"class_at","stanford",0.3,"the",0.17281505,"a",0.03647411
"at_stanford","on",0.3,"has",0.07777778,"are",0.07777778
"stanford_on","getting",0.3,"the",0.16946014,"a",0.04697825
"on_getting","yourself",0.3,"a",0.04556213,"into",0.04556213
"getting_yourself","out",0.3,"in",0.04619289,"and",0.0106599
"yourself_out","there",0.3,"of",0.15708969,"to",0.06069966
"sell_my","novel",0.3,"life",0.0116972,"first",0.0116972
"my_novel","don't",0.3,"by",0.05796178,"category",0.0133758
"novel_don't","wait",0.3,"know",0.07843303,"want",0.05484415
"don't_wait","to",0.3,"for",0.07777778,"until",0.04396135
"only_spots","come",0.3,"which",0.05675676,"i",0.05675676
"spots_come","back",0.3,"to",0.1018018,"on",0.05675676
"monday_they","pleaded",0.3,"are",0.06861937,"were",0.04595231
"pleaded_we're","having",0.3,"going",0.05420875,"beginning",0.03063973
"re-opening_then","a",0.3,"i",0.07834674,"he",0.02713972
"then_a","bit",0.3,"lot",0.01537331,"few",0.01302176
"tempted_although","i",0.3,"she",0.01532847,"this",0.01532847
"wondered_for","a",0.3,"the",0.1357777,"me",0.02139399
"moment_if","i",0.3,"you",0.23709244,"the",0.04376678
"had_stumbled","into",0.3,"onto",0.05675676,"slipped",0.05675676
"stumbled_into","some",0.3,"the",0.16861314,"a",0.0942933
"into_some","kind",0.3,"of",0.10018895,"people",0.02083137
"some_kind","of",0.3,"attendant",0.03134328,"but",0.03134328
"artistic_recreation","of",0.3,"closing",0.07777778,"events",0.07777778
"recreation_of","monty",0.3,"the",0.15537124,"a",0.02551292
"python's_famous","cheese",0.3,"used",0.03684211,"they",0.03684211
"famous_cheese","shop",0.3,"bites",0.02413793,"overall",0.02413793
"cheese_shop","sketch",0.3,"for",0.06642336,"but",0.01532847
"shop_sketch","would",0.3,"good",0.07777778,"of",0.07777778
"sketch_would","there",0.3,"be",0.13511536,"have",0.07602701
"would_there","be",0.3,"are",0.118786,"is",0.11258307
"be_any","art",0.3,"of",0.05453575,"other",0.0321238
"any_art","available",0.3,"lesson",0.06190476,"is",0.01428571
"art_available","to",0.3,"in",0.08609626,"at",0.0486631
"voicing_my","query",0.3,"life",0.0116972,"first",0.0116972
"query_even","as",0.3,"if",0.08302796,"more",0.06277724
"shamefully_began","anticipating",0.3,"to",0.26407186,"wincing",0.01257485
"anticipating_their","reply",0.3,"own",0.04570447,"parents",0.01134021
"their_reply","they",0.3,"no",0.04468085,"lol",0.04468085
"reply_they","gamefully",0.3,"are",0.06861937,"were",0.04595231
"gamefully_studied","the",0.3,"you",0.07777778,"to",0.07777778
"studied_the","programme",0.3,"same",0.00869288,"first",0.00739543
"programme_but","it",0.3,"i",0.06014146,"the",0.04557936
"no_use","they",0.3,"the",0.07317554,"of",0.05936884
"use_they","had",0.3,"are",0.07048685,"were",0.0472029
"nothing_was","scheduled",0.3,"a",0.06509331,"the",0.03216246
"was_scheduled","the",0.3,"to",0.24594595,"events",0.05675676
"scheduled_the","money",0.3,"same",0.00870004,"first",0.00740153
"money_comes","as",0.3,"to",0.15163205,"out",0.04777448
"comes_as","the",0.3,"a",0.11141046,"well",0.0385103
"day_across","the",0.3,"another",0.04468085,"from",0.04468085
"will_increase","to",0.3,"of",0.15046729,"in",0.15046729
"increase_to","hours",0.3,"the",0.05781498,"be",0.04294614
"hours_four","days",0.3,"years",0.04509804,"months",0.0254902
"four_days","a",0.3,"the",0.05605214,"of",0.04301676
"days_a","week",0.3,"lot",0.01525799,"few",0.01292407
"while_elementary","schools",0.3,"classes",0.05675676,"school",0.05675676
"elementary_schools","will",0.3,"and",0.05449102,"with",0.05449102
"schools_will","go",0.3,"be",0.18827899,"have",0.02102034
"supervise_a","new",0.3,"lot",0.01539918,"few",0.01304367
"new_mandatory","recess",0.3,"evacuation",0.07777778,"when",0.07777778
"recess_and","add",0.3,"the",0.03841972,"i",0.01737967
"add_art","music",0.3,"lesson",0.06190476,"is",0.01428571
"art_music","and",0.3,"video",0.04923547,"i",0.02782875
"and_physical","education",0.3,"wounds",0.03134328,"pain",0.03134328
"physical_education","classes",0.3,"and",0.04396135,"will",0.04396135
"education_classes","that",0.3,"would",0.03134328,"so",0.03134328
"classes_that","many",0.3,"the",0.04323958,"i",0.03564258
"many_parents","want",0.3,"get",0.01257485,"who",0.01257485
"parents_want","to",0.41072362,"typically",0.3,"a",0.03234525
"want_typically","takes",0.3,"have",0.02164948,"buy",0.02164948
"typically_takes","more",0.3,"place",0.05449102,"a",0.05449102
"money_goldman","noted",0.3,"via",0.07777778,"estate",0.07777778
"goldman_noted","mancala",0.3,"that",0.15964912,"the",0.03684211
"mancala_both","jared",0.3,"sides",0.0360179,"a",0.0360179
"jared_and","i",0.3,"the",0.03937629,"a",0.01485842
"play_this","game",0.3,"is",0.08166874,"year",0.02914061
"with_emma","not",0.3,"on",0.07777778,"requires",0.07777778
"emma_not","at",0.3,"to",0.04385654,"a",0.03455833
"time-it's_a","player",0.3,"lot",0.01524528,"few",0.0129133
"player_game","emma",0.3,"in",0.04140303,"against",0.04140303
"game_emma","requires",0.3,"on",0.07777778,"not",0.07777778
"emma_requires","very",0.3,"replenishment",0.05675676,"hooks",0.05675676
"requires_very","little",0.3,"good",0.0480916,"much",0.04045802
"little_help","i",0.3,"me",0.07265239,"that",0.03805601
"help_i","suggested",0.3,"was",0.03756924,"have",0.03667792
"suggested_she","try",0.3,"said",0.0621338,"was",0.05907302
"she_try","playing",0.3,"to",0.25865633,"not",0.05968992
"try_playing","this",0.3,"the",0.01257485,"with",0.01257485
"playing_this","game",0.3,"is",0.08166874,"year",0.02914061
"own_which","she",0.3,"is",0.07265943,"was",0.03466757
"do_college","football",0.3,"students",0.08651685,"student",0.0340824
"college_football","#hof",0.3,"team",0.03134328,"player",0.03134328
"jimmy_johnson","coached",0.3,"the",0.03684211,"denver",0.03684211
"johnson_coached","#hsfb",0.3,"at",0.19361702,"for",0.04468085
"#hsfb_at","picayune",0.3,"the",0.17281505,"a",0.03647411
"hs_ms","in",0.3,"x",0.05675676,"parma",0.05675676
"ms_in","what's",0.3,"the",0.17483455,"a",0.04204323
"in_what's","the",0.3,"up",0.08988327,"going",0.06264591
"man_if","he",0.3,"you",0.23089279,"i",0.05046694
"doesn't_pay","for",0.3,"to",0.07419355,"taxes",0.04193548
"open_doors","for",0.3,"that's",0.05675676,"and",0.05675676
"you_move","heavy",0.3,"on",0.08651685,"to",0.06029963
"move_heavy","things",0.3,"cream",0.03684211,"consider",0.03684211
"heavy_things","for",0.3,"to",0.05397797,"i",0.03684211
"your_personal","handy",0.3,"e-mail",0.01532847,"question",0.01532847
"handy_man","festus",0.3,"who",0.04878444,"i",0.03743922
"festus_top","players",0.3,"of",0.12084691,"and",0.02964169
"top_players","cheyenne",0.3,"to",0.08988327,"and",0.00817121
"stanger_rbi","mollie",0.3,"sb",0.09381443,"he",0.02164948
"mollie_carter","hr",0.3,"an",0.05675676,"gave",0.05675676
"rbi_record","era",0.3,"label",0.04008811,"for",0.04008811
"record_era","k",0.3,"of",0.05675676,"and",0.05675676
"sb_sarah","weidner",0.3,"wirl",0.03684211,"ban",0.03684211
"weidner_rbi","jessie",0.3,"sb",0.09381443,"he",0.02164948
"rbi_w","point",0.3,"people",0.03684211,"and",0.00850202
"w_point","ct",0.3,"to",0.04946467,"that",0.03447537
"point_ct","hestness",0.3,"don't",0.05675676,"third",0.05675676
"hestness_said","it's",0.3,"the",0.04763503,"he",0.04549893
"said_it's","unlikely",0.3,"a",0.12620465,"not",0.08451543
"it's_unlikely","that",0.3,"to",0.07777778,"alliance",0.07777778
"unlikely_that","he",0.3,"the",0.0444042,"i",0.03660258
"would_apply","again",0.3,"for",0.1358209,"if",0.03134328
"apply_again","backed",0.3,"in",0.02998138,"i",0.02998138
"again_backed","by",0.3,"him",0.05675676,"a",0.05675676
"backed_by","an",0.3,"the",0.14529226,"a",0.04728736
"outstanding_performance","from",0.3,"at",0.05796178,"proof",0.0133758
"performance_from","the",0.3,"a",0.04529806,"my",0.01852088
"penalty_kill","the",0.3,"him",0.03134328,"me",0.03134328
"wings_will","leave",0.3,"be",0.18411747,"have",0.02055573
"bridgestone_arena","tonight",0.3,"most",0.05675676,"deal",0.05675676
"arena_tonight","with",0.3,"at",0.05502742,"is",0.02943327
"tonight_with","an",0.3,"the",0.10417755,"a",0.0724337
"an_victory","over",0.3,"on",0.03134328,"was",0.03134328
"predators_that","leveled",0.3,"the",0.04300621,"i",0.03545021
"leveled_the","first-round",0.3,"same",0.00869288,"first",0.00739543
"first-round_series","at",0.3,"of",0.12700422,"i",0.03839662
"one_game","apiece",0.3,"in",0.04140303,"against",0.04140303
"apiece_and","left",0.3,"the",0.03840391,"i",0.01737251
"and_left","the",0.3,"in",0.08931751,"to",0.04777448
"wings_holding","the",0.3,"precariously",0.03684211,"a",0.03684211
"holding_the","home-ice",0.3,"same",0.00869288,"first",0.00739543
"home-ice_advantage","have",0.3,"of",0.28130841,"in",0.08504673
"advantage_have","a",0.3,"to",0.11033354,"been",0.06760409
"small_number","of",0.3,"for",0.06190476,"this",0.01428571
"people_over","the",0.3,"and",0.05284385,"again",0.03836608
"creatives_like","one",0.3,"a",0.08450762,"to",0.06143387
"proven_that","they",0.3,"the",0.04375401,"i",0.03606663
"they_a","know",0.3,"lot",0.01521993,"few",0.01289183
"a_know","what",0.3,"if",0.06499589,"that",0.05924404
"what_good","creative",0.3,"luck",0.03360867,"morning",0.02999484
"good_creative","is",0.3,"expression",0.06642336,"getting",0.01532847
"creative_is","and",0.3,"a",0.05827669,"the",0.04838881
"and_b","have",0.3,"c",0.10952381,"n",0.01428571
"b_have","some",0.3,"to",0.09813845,"a",0.08049253
"some_business","acumen",0.3,"for",0.04743327,"in",0.03305955
"acumen_this","is",0.3,"year",0.03277074,"week",0.02433192
"the_david","ogilvys",0.3,"lawee",0.01428571,"hague",0.01428571
"ogilvys_and","lester",0.3,"the",0.03840391,"i",0.01737251
"wundermans_of","the",0.3,"a",0.03278486,"my",0.01782081
"world_really","made",0.3,"want",0.02338772,"good",0.02338772
"really_made","their",0.3,"the",0.07483444,"a",0.0615894
"made_their","mark",0.3,"own",0.04570447,"parents",0.01134021
"their_mark","they",0.3,"keep",0.0133758,"waah",0.0133758
"mark_they","weren't",0.3,"are",0.06902576,"were",0.04622446
"weren't_writing","all",0.3,"songs",0.01014493,"is",0.01014493
"writing_all","the",0.3,"of",0.06440849,"day",0.02665993
"the_ads","or",0.3,"and",0.07777778,"promise",0.07777778
"ads_or","going",0.3,"not",0.02463273,"a",0.01984968
"shoots_they","were",0.3,"are",0.0733711,"will",0.03591438
"were_letting","the",0.3,"go",0.03134328,"it",0.03134328
"weirdos_do","their",0.3,"you",0.09038779,"not",0.04129538
"do_their","thing",0.3,"own",0.04570447,"parents",0.01134021
"their_thing","and",0.3,"in",0.04958814,"they",0.03805601
"and_acting","as",0.3,"up",0.05675676,"gig",0.05675676
"acting_as","the",0.3,"a",0.11141046,"well",0.0385103
"filter_then","bringing",0.3,"i",0.07834674,"he",0.02713972
"then_bringing","the",0.3,"up",0.03134328,"wonderful",0.03134328
"bringing_the","best",0.3,"same",0.00876326,"first",0.00745531
"best_ideas","to",0.3,"this",0.03684211,"they",0.03684211
"ideas_to","light",0.3,"the",0.05781498,"be",0.04294614
"light_or","in",0.3,"not",0.02488782,"a",0.02005523
"a_gaming","scenario",0.3,"in",0.07777778,"association",0.07777778
"gaming_scenario","they",0.3,"the",0.07777778,"familiar",0.07777778
"scenario_they","were",0.3,"are",0.0733711,"will",0.03591438
"the_publishers","the",0.3,"and",0.05675676,"didn't",0.05675676
"publishers_the","creatives",0.3,"same",0.00869467,"first",0.00739696
"creatives_were","the",0.3,"in",0.01935315,"not",0.01570162
"the_developers","somehow",0.3,"who",0.07777778,"have",0.07777778
"developers_somehow","that",0.3,"logical",0.05675676,"voters",0.05675676
"simple_idea","has",0.3,"that",0.14364821,"of",0.0980456
"idea_has","been",0.3,"a",0.06567817,"to",0.024842
"been_lost","your",0.3,"in",0.03170732,"his",0.03170732
"your_the","only",0.3,"same",0.00873606,"first",0.00743217
"acception_we","will",0.3,"are",0.06862123,"have",0.0606973
"will_bring","a",0.3,"your",0.08172589,"you",0.08172589
"bring_a","special",0.3,"lot",0.01526435,"few",0.01292946
"special_cup","just",0.3,"of",0.15046729,"over",0.01962617
"cup_just","for",0.3,"a",0.0323601,"the",0.02262774
"you_thanks","for",0.3,"to",0.21358024,"so",0.04074074
"for_joining","us",0.3,"him",0.24594595,"the",0.05675676
"joining_us","today",0.3,"i",0.02743847,"and",0.02743847
"today_soon","you",0.3,"as",0.03285199,"made",0.00758123
"soon_you","could",0.3,"can",0.02886809,"are",0.02886809
"could_start","getting",0.3,"to",0.06470588,"but",0.0254902
"start_getting","a",0.3,"into",0.04842767,"ready",0.03375262
"third_response","it's",0.3,"to",0.18505747,"during",0.02413793
"response_it's","a",0.3,"not",0.10290046,"the",0.02907053
"big_investment","opportunity",0.3,"corp",0.04468085,"traveling",0.04468085
"investment_opportunity","and",0.3,"to",0.23700787,"my",0.01653543
"opportunity_and","i",0.3,"the",0.03937629,"a",0.01485842
"go_dance","in",0.3,"our",0.02413793,"a",0.02413793
"dance_in","the",0.3,"a",0.05602586,"my",0.01898883
"rain_now","summer",0.3,"i",0.04922215,"and",0.02744244
"now_summer","camp",0.3,"spring",0.00886076,"feeling",0.00886076
"camp_fight","the",0.3,"for",0.09096045,"it",0.09096045
"the_effects","of",0.3,"in",0.07777778,"on",0.07777778
"effects_of","gravity",0.3,"the",0.15537124,"a",0.02551292
"gravity_the","more",0.3,"same",0.00870543,"first",0.00740611
"more_muscle","u",0.3,"soreness",0.05675676,"cramps",0.05675676
"muscle_u","have",0.3,"r",0.01970624,"need",0.01970624
"cals_u","burn",0.3,"r",0.01946796,"need",0.01946796
"u_burn","this",0.3,"the",0.1358209,"his",0.03134328
"burn_this","is",0.3,"year",0.03277074,"week",0.02433192
"daniel_the","dude",0.3,"same",0.00869288,"first",0.00739543
"the_dude","that",0.3,"are",0.02164948,"keyra",0.02164948
"dude_that","sang",0.3,"the",0.04300621,"i",0.03545021
"sang_animal","on",0.3,"show",0.07777778,"cruelty",0.07777778
"animal_on","the",0.3,"a",0.06195538,"your",0.0236982
"voice_thanks","for",0.3,"to",0.21358024,"so",0.04074074
"the_tweet","would",0.3,"break",0.01428571,"for",0.01428571
"tweet_would","be",0.3,"have",0.09401531,"like",0.05017397
"be_amazing","to",0.3,"the",0.03540856,"edgewebware",0.00817121
"amazing_to","jam",0.3,"the",0.05777407,"be",0.04291576
"jam_with","you",0.3,"the",0.10504366,"a",0.07303589
"you_someday","believe",0.3,"we",0.04468085,"in",0.04468085
"someday_believe","me",0.3,"that",0.13911672,"in",0.05078864
"me_nobody","is",0.3,"making",0.02413793,"does",0.02413793
"nobody_is","as",0.3,"a",0.05807162,"the",0.04821853
"as_stupid","as",0.3,"technology",0.04468085,"i",0.04468085
"stupid_as","i",0.3,"a",0.10432479,"the",0.0746449
"look_a","friend",0.3,"lot",0.01526435,"few",0.01292946
"friend_just","got",0.3,"a",0.03270109,"the",0.02286617
"cortisone_shot","that",0.3,"in",0.09746835,"himself",0.03839662
"shot_that","helped",0.3,"the",0.04300621,"i",0.03545021
"that_helped","her",0.3,"delray",0.03134328,"develop",0.03134328
"helped_her","immensely",0.3,"and",0.02693556,"to",0.01719981
"immensely_during","allergy",0.3,"the",0.23423598,"a",0.04468085
"allergy_season","florida",0.3,"and",0.04647887,"for",0.03239437
"season_florida","is",0.3,"city",0.01653543,"with",0.01653543
"florida_is","brutal",0.3,"a",0.05802057,"the",0.04817615
"brutal_this","time",0.3,"is",0.08330599,"year",0.0297248
"too_about","to",0.3,"the",0.12892057,"it",0.05356415
"to_kick","this",0.3,"off",0.05675676,"up",0.05675676
"kick_this","swingsets",0.3,"is",0.08123333,"year",0.02898525
"swingsets_ass","with",0.3,"up",0.06190476,"head",0.01428571
"ass_with","np",0.3,"the",0.10318498,"a",0.07174357
"np_patty","it",0.3,"stonesifer",0.07777778,"george",0.07777778
"patty_it","was",0.3,"is",0.0816542,"to",0.02018512
"teaspoon_red","wine",0.3,"bull",0.0340824,"heart",0.00786517
"red_wine","vinegar",0.3,"tasting",0.06190476,"program",0.01428571
"vinegar_or","white",0.3,"not",0.02454886,"a",0.01978209
