"word","count","leftover_prob","estimate","beta"
"idk",4,0.525,0.00003936,0.9814905
"wat",4,0.7,0.00003936,0.95132792
"unit",4,0.7,0.00003936,0.99623225
"commissioners",4,0.7,0.00003936,0.99087878
"proceeds",4,0.7,0.00003936,0.95782296
"detention",4,0.525,0.00003936,0.99669478
"castle",4,0.7,0.00003936,0.95209552
"fortune",4,0.7,0.00003936,0.97263361
"honey",4,0.7,0.00003936,0.98955025
"behavior",4,0.7,0.00003936,0.96481989
"muscles",4,0.7,0.00003936,0.95312882
"requires",4,0.7,0.00003936,0.9965767
"columbus",4,0.7,0.00003936,0.97319455
"aside",4,0.7,0.00003936,0.98854646
"hurry",4,0.525,0.00003936,0.96389483
"hungry",4,0.7,0.00003936,0.97515291
"judge",4,0.7,0.00003936,0.99934201
"guitar",4,0.7,0.00003936,0.97499545
"bass",4,0.7,0.00003936,0.97896135
"yelling",4,0.525,0.00003936,0.97842995
"focusing",4,0.175,0.00003936,0.99142987
"changing",4,0.7,0.00003936,0.94895625
"links",4,0.7,0.00003936,0.91686484
"detail",4,0.7,0.00003936,0.96305836
"rescue",4,0.7,0.00003936,0.9769046
"shelter",4,0.7,0.00003936,0.94813944
"leaving",4,0.7,0.00003936,0.90386492
"racist",4,0.7,0.00003936,0.96046033
"nuggets",4,0.7,0.00003936,0.98589925
"integrity",4,0.7,0.00003936,0.95066857
"environmental",4,0.7,0.00003936,0.99947979
"safety",4,0.7,0.00003936,0.97566462
"estimated",4,0.7,0.00003936,0.95614999
"texas",4,0.7,0.00003936,0.96005685
"possibility",4,0.525,0.00003936,0.95405387
"exact",4,0.7,0.00003936,0.99966676
"accepting",4,0.7,0.00003936,0.99987343
"deliver",4,0.7,0.00003936,0.94826738
"devices",4,0.7,0.00003936,0.97037018
"killer",4,0.7,0.00003936,0.99839729
"digital",4,0.7,0.00003936,0.9996766
"bath",4,0.35,0.00003936,0.94824769
"pan",4,0.7,0.00003936,0.99946995
"ending",4,0.525,0.00003936,0.93903654
"btw",4,0.7,0.00003936,0.93630076
"xoxo",4,0.7,0.00003936,0.98394089
"god's",4,0.7,0.00003936,0.99656686
"luke",4,0.7,0.00003936,0.99899758
"sizes",4,0.7,0.00003936,0.93917432
"farmers",4,0.7,0.00003936,0.96723092
"weak",4,0.7,0.00003936,0.99961756
"exists",4,0.7,0.00003936,0.96735885
"desk",4,0.7,0.00003936,0.96014542
"believes",4,0.7,0.00003936,0.98578115
"wound",4,0.7,0.00003936,0.96325518
"modern",4,0.7,0.00003936,0.9759697
"explaining",4,0.7,0.00003936,0.9806048
"dc",4,0.7,0.00003936,0.9998439
"ordered",4,0.525,0.00003936,0.92653852
"dave",4,0.7,0.00003936,0.99990295
"ct",4,0.7,0.00003936,0.98786743
"cos",4,0.525,0.00003936,0.9366944
"publishers",4,0.7,0.00003936,0.92773911
"afford",4,0.525,0.00003936,0.96261551
"ballot",4,0.7,0.00003936,0.99477579
"guaranteed",4,0.7,0.00003936,0.96922864
"volleyball",4,0.7,0.00003936,0.97565479
"academy",4,0.7,0.00003936,0.9816873
"turning",4,0.7,0.00003936,0.97094097
"appear",4,0.7,0.00003936,0.95629761
"sporting",4,0.7,0.00003936,0.97563512
"independent",4,0.7,0.00003936,0.97585161
"counts",4,0.7,0.00003936,0.98008323
"coverage",4,0.7,0.00003936,0.98776903
"weapon",4,0.7,0.00003936,0.90768321
"espn",4,0.7,0.00003936,0.97392278
"begun",4,0.7,0.00003936,0.93350592
"bruce",4,0.7,0.00003936,0.99993247
"gap",4,0.525,0.00003936,0.96080477
"chinese",4,0.7,0.00003936,0.9988598
"3pm",4,0.7,0.00003936,0.99768872
"children's",4,0.7,0.00003936,0.9975411
"plants",4,0.525,0.00003936,0.96504622
"materials",4,0.7,0.00003936,0.97093113
"funded",4,0.525,0.00003936,0.94785405
"whom",4,0.525,0.00003936,0.94296309
"essential",4,0.525,0.00003936,0.98431485
"fighting",4,0.7,0.00003936,0.93988287
"they've",4,0.7,0.00003936,0.9975608
"gt",4,0.525,0.00003936,0.99949947
"initially",4,0.7,0.00003936,0.9992436
"terri",4,0.35,0.00003936,0.99991279
"solutions",4,0.7,0.00003936,0.9598994
"swear",4,0.7,0.00003936,0.95334532
"weekly",4,0.7,0.00003936,0.99972581
"ultimate",4,0.7,0.00003936,0.99826935
"holes",4,0.7,0.00003936,0.96018479
"dressed",4,0.7,0.00003936,0.9526466
"stretch",4,0.7,0.00003936,0.97533988
"developer",4,0.7,0.00003936,0.99269936
"taxpayers",4,0.7,0.00003936,0.97213172
"generally",4,0.7,0.00003936,0.99884996
"choke",4,0.525,0.00003936,0.99211874
"punk",4,0.7,0.00003936,0.99269936
"whenever",4,0.7,0.00003936,0.92159835
"assured",4,0.7,0.00003936,0.93921368
"peppers",4,0.525,0.00003936,0.97573351
"enterprise",4,0.7,0.00003936,0.99983406
"approaches",4,0.7,0.00003936,0.98679476
"theory",4,0.7,0.00003936,0.96784107
"revolution",4,0.7,0.00003936,0.9738539
"authors",4,0.7,0.00003936,0.96866771
"shopping",4,0.7,0.00003936,0.91350907
"partners",4,0.7,0.00003936,0.93389956
"catholic",4,0.7,0.00003936,0.99845633
"freshman",4,0.7,0.00003936,0.97448372
"rebounds",4,0.7,0.00003936,0.98940263
"stroll",4,0.7,0.00003936,0.98637161
"gate",4,0.7,0.00003936,0.99822997
"kim",4,0.7,0.00003936,0.98386217
"correct",4,0.7,0.00003936,0.96457385
"hugs",4,0.525,0.00003936,0.97239743
"yay",4,0.7,0.00003936,0.98397042
"anniversary",4,0.525,0.00003936,0.9692188
"registered",4,0.7,0.00003936,0.99968644
"films",4,0.7,0.00003936,0.98166762
"covering",4,0.7,0.00003936,0.94857244
"appearance",4,0.7,0.00003936,0.94207741
"stamped",4,0.525,0.00003936,0.92604647
"fellow",4,0.7,0.00003936,0.98433453
"ceremony",4,0.7,0.00003936,0.98862519
"disciples",4,0.525,0.00003936,0.9964094
"signs",4,0.525,0.00003936,0.94560047
"routine",4,0.7,0.00003936,0.98431485
"compensation",4,0.7,0.00003936,0.98784775
"5k",4,0.7,0.00003936,0.97225966
"los",4,0.175,0.00003936,0.99994231
"angeles",4,0.7,0.00003936,0.97529068
"mount",4,0.7,0.00003936,0.97480847
"brings",4,0.525,0.00003936,0.94516747
"pleasure",4,0.525,0.00003936,0.95620904
"shock",4,0.7,0.00003936,0.9584331
"threatening",4,0.7,0.00003936,0.94668298
"recording",4,0.7,0.00003936,0.96881533
"evil",4,0.7,0.00003936,0.99611417
"drawn",4,0.525,0.00003936,0.98749347
"kevin",4,0.7,0.00003936,0.95215456
"nick",4,0.7,0.00003936,0.98433453
"leaves",4,0.7,0.00003936,0.96854962
"pulling",4,0.7,0.00003936,0.91487696
"rolling",4,0.525,0.00003936,0.98352757
"lift",4,0.7,0.00003936,0.96462306
"dish",4,0.525,0.00003936,0.97320439
"curious",4,0.7,0.00003936,0.94355355
"net",4,0.7,0.00003936,0.96599097
"selling",4,0.7,0.00003936,0.95115078
"bay",4,0.7,0.00003936,0.99460851
"fav",4,0.7,0.00003936,0.96703411
"gym",4,0.7,0.00003936,0.99614369
"muscle",4,0.7,0.00003936,0.99912551
"tiger",4,0.35,0.00003936,0.9889401
"bail",4,0.525,0.00003936,0.99141019
"picks",4,0.7,0.00003936,0.99364409
"blessed",4,0.7,0.00003936,0.95006828
"shape",4,0.7,0.00003936,0.92781784
"jane",4,0.7,0.00003936,0.99637988
"fiscal",4,0.525,0.00003936,0.99230571
"goods",4,0.7,0.00003936,0.94727344
"zombie",4,0.7,0.00003936,0.98414755
"reportedly",4,0.7,0.00003936,0.99955851
"joining",4,0.525,0.00003936,0.94995018
"assistant",4,0.7,0.00003936,0.99028831
"rush",4,0.7,0.00003936,0.97910898
"ban",4,0.525,0.00003936,0.98220888
"zoo",4,0.7,0.00003936,0.97526115
"trend",4,0.7,0.00003936,0.92143105
"entry",4,0.7,0.00003936,0.97953214
"adult",4,0.7,0.00003936,0.99746238
"default",4,0.7,0.00003936,0.95654363
"painful",4,0.7,0.00003936,0.99957819
"germany",4,0.7,0.00003936,0.98776903
"entering",4,0.525,0.00003936,0.92511157
"seasons",4,0.525,0.00003936,0.97570399
"approach",4,0.7,0.00003936,0.96151332
"suffered",4,0.7,0.00003936,0.97666842
"queen",4,0.7,0.00003936,0.97912866
"bra",4,0.7,0.00003936,0.98869409
"tonight's",4,0.7,0.00003936,0.99858425
"elementary",4,0.7,0.00003936,0.99871218
